study_accession	sample_accession	analysis_accession	analysis_type	tax_id	scientific_name	submitted_ftp
PRJEB26925	SAMN05826813	ERZ834841	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834841/ERZ834841.md5;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834841/SRR4305286.bam;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834841/SRR4305286.bam.bai
PRJEB26925	SAMN05826815	ERZ834865	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834865/SRR4305288.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834865/SRR4305288.bam;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834865/ERZ834865.md5
PRJEB26925	SAMN05826519	ERZ834872	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834872/SRR4305289.bam;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834872/ERZ834872.md5;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834872/SRR4305289.bam.bai
PRJEB26925	SAMN05826816	ERZ834887	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834887/SRR4305290.bam;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834887/SRR4305290.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834887/ERZ834887.md5
PRJEB26925	SAMN05826817	ERZ834894	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834894/SRR4305291.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834894/SRR4305291.bam;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834894/ERZ834894.md5
PRJEB26925	SAMN05826818	ERZ834901	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834901/SRR4305292.bam;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834901/SRR4305292.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834901/ERZ834901.md5
PRJEB26925	SAMN05826819	ERZ834910	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834910/SRR4305293.bam;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834910/SRR4305293.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834910/ERZ834910.md5
PRJEB26925	SAMN05826820	ERZ834921	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834921/SRR4305294.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834921/SRR4305294.bam;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834921/ERZ834921.md5
PRJEB26925	SAMN05826821	ERZ834931	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834931/ERZ834931.md5;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834931/SRR4305295.bam;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834931/SRR4305295.bam.bai
PRJEB26925	SAMN05826822	ERZ834941	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834941/ERZ834941.md5;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834941/SRR4305296.bam;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834941/SRR4305296.bam.bai
PRJEB26925	SAMN05826823	ERZ834949	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834949/SRR4305297.bam;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834949/ERZ834949.md5;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834949/SRR4305297.bam.bai
PRJEB26925	SAMN05826824	ERZ834961	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834961/SRR4305298.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834961/ERZ834961.md5;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834961/SRR4305298.bam
PRJEB26925	SAMN05826825	ERZ834966	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834966/SRR4305299.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834966/SRR4305299.bam;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834966/ERZ834966.md5
PRJEB26925	SAMN05826520	ERZ834983	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834983/SRR4305300.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834983/ERZ834983.md5;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834983/SRR4305300.bam
PRJEB26925	SAMN05826826	ERZ834995	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834995/SRR4305301.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834995/SRR4305301.bam;ftp.sra.ebi.ac.uk/vol1/ERZ834/ERZ834995/ERZ834995.md5
PRJEB26925	SAMN05826827	ERZ835018	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835018/SRR4305302.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835018/SRR4305302.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835018/ERZ835018.md5
PRJEB26925	SAMN05826828	ERZ835060	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835060/SRR4305303.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835060/SRR4305303.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835060/ERZ835060.md5
PRJEB26925	SAMN05826829	ERZ835074	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835074/SRR4305304.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835074/ERZ835074.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835074/SRR4305304.bam.bai
PRJEB26925	SAMN05826830	ERZ835091	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835091/SRR4305305.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835091/ERZ835091.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835091/SRR4305305.bam
PRJEB26925	SAMN05826831	ERZ835102	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835102/ERZ835102.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835102/SRR4305306.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835102/SRR4305306.bam.bai
PRJEB26925	SAMN05826832	ERZ835115	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835115/ERZ835115.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835115/SRR4305307.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835115/SRR4305307.bam
PRJEB26925	SAMN05826833	ERZ835128	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835128/ERZ835128.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835128/SRR4305308.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835128/SRR4305308.bam.bai
PRJEB26925	SAMN05826834	ERZ835143	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835143/SRR4305309.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835143/ERZ835143.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835143/SRR4305309.bam
PRJEB26925	SAMN05826835	ERZ835151	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835151/ERZ835151.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835151/SRR4305310.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835151/SRR4305310.bam.bai
PRJEB26925	SAMN05826521	ERZ835178	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835178/ERZ835178.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835178/SRR4305311.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835178/SRR4305311.bam.bai
PRJEB26925	SAMN05826836	ERZ835205	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835205/SRR4305312.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835205/SRR4305312.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835205/ERZ835205.md5
PRJEB26925	SAMN05826837	ERZ835217	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835217/SRR4305313.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835217/SRR4305313.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835217/ERZ835217.md5
PRJEB26925	SAMN05826838	ERZ835228	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835228/SRR4305314.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835228/SRR4305314.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835228/ERZ835228.md5
PRJEB26925	SAMN05826840	ERZ835237	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835237/ERZ835237.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835237/SRR4305316.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835237/SRR4305316.bam.bai
PRJEB26925	SAMN05826841	ERZ835248	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835248/SRR4305317.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835248/ERZ835248.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835248/SRR4305317.bam.bai
PRJEB26925	SAMN05826842	ERZ835262	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835262/ERZ835262.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835262/SRR4305318.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835262/SRR4305318.bam
PRJEB26925	SAMN05826843	ERZ835273	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835273/SRR4305319.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835273/SRR4305319.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835273/ERZ835273.md5
PRJEB26925	SAMN05826844	ERZ835311	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835311/SRR4305321.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835311/SRR4305321.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835311/ERZ835311.md5
PRJEB26925	SAMN05826845	ERZ835324	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835324/SRR4305322.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835324/SRR4305322.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835324/ERZ835324.md5
PRJEB26925	SAMN05826522	ERZ835340	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835340/SRR4305323.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835340/SRR4305323.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835340/ERZ835340.md5
PRJEB26925	SAMN05826846	ERZ835368	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835368/SRR4305324.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835368/ERZ835368.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835368/SRR4305324.bam
PRJEB26925	SAMN05826847	ERZ835377	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835377/SRR4305325.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835377/SRR4305325.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835377/ERZ835377.md5
PRJEB26925	SAMN05826848	ERZ835389	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835389/ERZ835389.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835389/SRR4305326.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835389/SRR4305326.bam
PRJEB26925	SAMN05826849	ERZ835398	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835398/ERZ835398.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835398/SRR4305327.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835398/SRR4305327.bam.bai
PRJEB26925	SAMN05826850	ERZ835413	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835413/SRR4305328.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835413/ERZ835413.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835413/SRR4305328.bam
PRJEB26925	SAMN05826851	ERZ835423	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835423/SRR4305329.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835423/SRR4305329.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835423/ERZ835423.md5
PRJEB26925	SAMN05826852	ERZ835436	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835436/ERZ835436.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835436/SRR4305330.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835436/SRR4305330.bam
PRJEB26925	SAMN05826853	ERZ835446	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835446/SRR4305331.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835446/ERZ835446.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835446/SRR4305331.bam
PRJEB26925	SAMN05826854	ERZ835456	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835456/SRR4305332.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835456/ERZ835456.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835456/SRR4305332.bam.bai
PRJEB26925	SAMN05826855	ERZ835466	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835466/SRR4305333.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835466/SRR4305333.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835466/ERZ835466.md5
PRJEB26925	SAMN05826523	ERZ835500	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835500/SRR4305334.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835500/ERZ835500.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835500/SRR4305334.bam.bai
PRJEB26925	SAMN05826856	ERZ835527	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835527/ERZ835527.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835527/SRR4305335.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835527/SRR4305335.bam
PRJEB26925	SAMN05826857	ERZ835538	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835538/SRR4305336.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835538/ERZ835538.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835538/SRR4305336.bam.bai
PRJEB26925	SAMN05826858	ERZ835557	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835557/SRR4305337.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835557/SRR4305337.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835557/ERZ835557.md5
PRJEB26925	SAMN05826859	ERZ835566	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835566/ERZ835566.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835566/SRR4305338.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835566/SRR4305338.bam.bai
PRJEB26925	SAMN05826860	ERZ835577	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835577/SRR4305339.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835577/ERZ835577.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835577/SRR4305339.bam.bai
PRJEB26925	SAMN05826861	ERZ835612	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835612/SRR4305340.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835612/SRR4305340.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835612/ERZ835612.md5
PRJEB26925	SAMN05826862	ERZ835630	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835630/SRR4305341.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835630/ERZ835630.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835630/SRR4305341.bam.bai
PRJEB26925	SAMN05826863	ERZ835636	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835636/SRR4305342.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835636/ERZ835636.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835636/SRR4305342.bam
PRJEB26925	SAMN05826864	ERZ835657	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835657/ERZ835657.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835657/SRR4305343.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835657/SRR4305343.bam
PRJEB26925	SAMN05826865	ERZ835666	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835666/SRR4305344.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835666/ERZ835666.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835666/SRR4305344.bam
PRJEB26925	SAMN05826524	ERZ835672	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835672/ERZ835672.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835672/SRR4305345.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835672/SRR4305345.bam
PRJEB26925	SAMN05826866	ERZ835850	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835850/SRR4305346.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835850/SRR4305346.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835850/ERZ835850.md5
PRJEB26925	SAMN05826867	ERZ835868	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835868/SRR4305347.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835868/ERZ835868.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835868/SRR4305347.bam
PRJEB26925	SAMN05826868	ERZ835873	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835873/SRR4305348.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835873/ERZ835873.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835873/SRR4305348.bam
PRJEB26925	SAMN05826869	ERZ835879	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835879/ERZ835879.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835879/SRR4305349.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835879/SRR4305349.bam
PRJEB26925	SAMN05826871	ERZ835888	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835888/ERZ835888.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835888/SRR4305351.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835888/SRR4305351.bam
PRJEB26925	SAMN05826872	ERZ835897	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835897/SRR4305352.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835897/SRR4305352.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835897/ERZ835897.md5
PRJEB26925	SAMN05826873	ERZ835907	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835907/SRR4305353.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835907/SRR4305353.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835907/ERZ835907.md5
PRJEB26925	SAMN05826874	ERZ835913	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835913/SRR4305354.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835913/ERZ835913.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835913/SRR4305354.bam
PRJEB26925	SAMN05826875	ERZ835924	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835924/SRR4305355.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835924/SRR4305355.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835924/ERZ835924.md5
PRJEB26925	SAMN05826525	ERZ835936	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835936/SRR4305356.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835936/ERZ835936.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835936/SRR4305356.bam.bai
PRJEB26925	SAMN05826876	ERZ835950	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835950/ERZ835950.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835950/SRR4305357.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835950/SRR4305357.bam.bai
PRJEB26925	SAMN05826877	ERZ835959	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835959/SRR4305358.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835959/ERZ835959.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835959/SRR4305358.bam
PRJEB26925	SAMN05826878	ERZ835976	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835976/SRR4305359.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835976/SRR4305359.bam;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835976/ERZ835976.md5
PRJEB26925	SAMN05826879	ERZ835995	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835995/ERZ835995.md5;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835995/SRR4305360.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ835/ERZ835995/SRR4305360.bam
PRJEB26925	SAMN05826880	ERZ836015	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ836/ERZ836015/ERZ836015.md5;ftp.sra.ebi.ac.uk/vol1/ERZ836/ERZ836015/SRR4305361.bam;ftp.sra.ebi.ac.uk/vol1/ERZ836/ERZ836015/SRR4305361.bam.bai
PRJEB26925	SAMN05826881	ERZ836021	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ836/ERZ836021/SRR4305362.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ836/ERZ836021/SRR4305362.bam;ftp.sra.ebi.ac.uk/vol1/ERZ836/ERZ836021/ERZ836021.md5
PRJEB26925	SAMN05826882	ERZ836032	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ836/ERZ836032/ERZ836032.md5;ftp.sra.ebi.ac.uk/vol1/ERZ836/ERZ836032/SRR4305363.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ836/ERZ836032/SRR4305363.bam
PRJEB26925	SAMN05826883	ERZ836045	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ836/ERZ836045/ERZ836045.md5;ftp.sra.ebi.ac.uk/vol1/ERZ836/ERZ836045/SRR4305364.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ836/ERZ836045/SRR4305364.bam
